OBJECTID,GEOID,TRACTCE,HUD_QCT,spa,sup_dist,Shape__Area,Shape__Length
2180,06037480102,480102,No,SPA 3 - San Gabriel,District 5,13221914.8056641,15030.5680099875
2181,06037480202,480202,No,SPA 3 - San Gabriel,District 1,16331791.8662109,16295.0653314303
2182,06037480804,480804,No,SPA 3 - San Gabriel,District 1,9024257.00878906,15035.6393559052
2183,06037480903,480903,No,SPA 3 - San Gabriel,District 1,8652149.56445313,11806.2392632045
2184,06037481002,481002,No,SPA 3 - San Gabriel,District 1,10059883.4472656,14016.6045627326
2185,06037481101,481101,No,SPA 3 - San Gabriel,District 1,9500452.49316406,13511.8116239431
2186,06037481102,481102,No,SPA 3 - San Gabriel,District 1,6620982.70019531,11588.5609631212
2187,06037481103,481103,No,SPA 3 - San Gabriel,District 1,15288796.1328125,19877.987259049
2188,06037481201,481201,No,SPA 3 - San Gabriel,District 5,11074997.3974609,16452.1562650661
2189,06037481202,481202,No,SPA 3 - San Gabriel,District 1,16829851.9267578,17368.7373779055
2190,06037481300,481300,No,SPA 3 - San Gabriel,District 1,9652440.67480469,14112.5185507606
2191,06037601900,601900,Yes,SPA 8 - South Bay,District 2,7499025.46484375,11034.7026454379
2192,06037534501,534501,No,SPA 7 - East,District 4,7253320.30566406,11078.38506544
2193,06037408211,408211,No,SPA 3 - San Gabriel,District 1,84745798.2314453,43199.2664990026
2194,06037232120,232120,Yes,SPA 6 - South,District 2,5617477.71386719,9730.33918734041
2195,06037502100,502100,No,SPA 7 - East,District 4,20798350.5048828,20327.626844468
2196,06037502200,502200,No,SPA 7 - East,District 4,18965756.0478516,19106.2217990748
2197,06037502301,502301,No,SPA 7 - East,District 4,17210484.4677734,17499.9141231281
2198,06037502401,502401,No,SPA 7 - East,District 4,10177297.7490234,13255.4851699427
2199,06037502402,502402,No,SPA 7 - East,District 4,9540155.11328125,12861.5597383425
2200,06037481604,481604,No,SPA 3 - San Gabriel,District 1,6705887.5234375,11095.3176415925
2201,06037481712,481712,No,SPA 3 - San Gabriel,District 1,7924518.43164063,12707.8093456835
2202,06037481713,481713,No,SPA 3 - San Gabriel,District 1,5018014.45800781,10376.9548856481
2203,06037481714,481714,Yes,SPA 3 - San Gabriel,District 1,4898370.63964844,10358.4429199016
2204,06037481800,481800,No,SPA 3 - San Gabriel,District 1,8848246.21679688,13011.5624072887
2205,06037481901,481901,No,SPA 3 - San Gabriel,District 1,19740159.1835938,19732.1632451688
2206,06037481402,481402,No,SPA 3 - San Gabriel,District 1,19747759.1425781,20798.9787665168
2207,06037481500,481500,No,SPA 3 - San Gabriel,District 1,23551645.8710938,24596.5421846467
2208,06037480002,480002,No,SPA 3 - San Gabriel,District 5,14627793.1806641,19635.3477643233
2209,06037480012,480012,No,SPA 3 - San Gabriel,District 5,13808182.3125,15252.6041699683
2210,06037481902,481902,No,SPA 3 - San Gabriel,District 1,9559211.90820313,17761.6188359254
2211,06037482001,482001,No,SPA 3 - San Gabriel,District 1,31739221.2744141,25601.5017007275
2212,06037482002,482002,No,SPA 3 - San Gabriel,District 1,26784565.8369141,22704.1268475688
2213,06037576601,576601,No,SPA 8 - South Bay,District 4,4966360.05957031,11462.6620895709
2214,06037294830,294830,Yes,SPA 8 - South Bay,District 4,9536769.85351563,13691.4610301178
2215,06037106603,106603,No,SPA 2 - San Fernando,District 3,164742469.791992,61705.6366418082
2216,06037482101,482101,No,SPA 3 - San Gabriel,District 1,12402498.0996094,16859.0711326903
2217,06037482102,482102,No,SPA 3 - San Gabriel,District 1,11818831.765625,15122.5135412604
2218,06037502500,502500,No,SPA 7 - East,District 4,41068057.8398438,28347.7863100205
2219,06037502601,502601,No,SPA 7 - East,District 4,20811568.6152344,17985.9122936218
2220,06037502602,502602,No,SPA 7 - East,District 4,13600312.3808594,16471.9674638891
2221,06037134424,134424,No,SPA 2 - San Fernando,District 3,39941942.9628906,27350.158231259
2222,06037500500,500500,No,SPA 7 - East,District 4,8128373.40039063,14280.0898630459
2223,06037500700,500700,No,SPA 7 - East,District 4,34971679.8408203,25855.8835187527
2224,06037500402,500402,No,SPA 7 - East,District 4,14461193.6113281,15419.0883342762
2225,06037500800,500800,No,SPA 7 - East,District 4,20718790.6064453,18465.5086752168
2226,06037500900,500900,No,SPA 7 - East,District 4,15241799.8027344,15984.4378460052
2227,06037501200,501200,No,SPA 7 - East,District 4,15258543.9287109,17449.0127032003
2228,06037480400,480400,No,SPA 3 - San Gabriel,District 1,13837042.9707031,17488.567425454
2229,06037480500,480500,No,SPA 3 - San Gabriel,District 5,22722787.4970703,24389.7951852188
2230,06037113235,113235,No,SPA 2 - San Fernando,District 3,15430375.9130859,28997.0458133355
2231,06037800327,800327,No,SPA 2 - San Fernando,District 3,61055323.7724609,37913.4809346852
2232,06037553100,553100,No,SPA 7 - East,District 4,22191688.9658203,22796.0073452364
2233,06037553200,553200,No,SPA 7 - East,District 4,20708175.5126953,20498.1449750764
2234,06037553300,553300,No,SPA 7 - East,District 4,9051052.14257813,14219.7343385235
2235,06037553400,553400,No,SPA 7 - East,District 4,7892601.91699219,11760.4611095867
2236,06037553502,553502,No,SPA 6 - South,District 4,13623335.5449219,15451.8499029776
2237,06037553601,553601,No,SPA 6 - South,District 4,23498050.7109375,28197.2875658351
2238,06037553701,553701,No,SPA 6 - South,District 4,11697668.2763672,18565.0514534385
2239,06037554403,554403,No,SPA 7 - East,District 4,9085200.44238281,12224.8423820417
2240,06037554404,554404,No,SPA 7 - East,District 4,9070132.74414063,12159.5471899607
2241,06037554512,554512,No,SPA 7 - East,District 4,41263313.84375,26498.547493253
2242,06037554514,554514,No,SPA 7 - East,District 4,16218417.2236328,21754.3031626818
2243,06037602105,602105,No,SPA 8 - South Bay,District 2,6874249.65625,10463.5267061683
2244,06037602106,602106,No,SPA 8 - South Bay,District 2,8825443.3984375,13276.514233974
2245,06037602200,602200,No,SPA 8 - South Bay,District 2,22715704.6494141,23705.2109966727
2246,06037602301,602301,No,SPA 8 - South Bay,District 2,19338673.8232422,21791.4899614933
2247,06037602402,602402,No,SPA 8 - South Bay,District 2,14219039.8115234,17499.8741752628
2248,06037602403,602403,No,SPA 8 - South Bay,District 2,6305101.35644531,10061.7808826078
2249,06037602404,602404,No,SPA 8 - South Bay,District 2,6951424.11816406,11317.6265396101
2250,06037531502,531502,No,SPA 7 - East,District 1,4688366.3828125,8974.96608189753
2251,06037531603,531603,Yes,SPA 7 - East,District 1,4672132.26269531,8755.23678435399
2252,06037531604,531604,Yes,SPA 7 - East,District 1,3947756.5234375,8092.73617210598
2253,06037531701,531701,No,SPA 7 - East,District 1,6857888.22753906,11506.418215729
2254,06037531702,531702,Yes,SPA 7 - East,District 1,7235141.93945313,12152.7387587896
2255,06037531901,531901,Yes,SPA 7 - East,District 1,8297933.57617188,11917.9183113994
2256,06037531902,531902,No,SPA 7 - East,District 1,7619705.66601563,11338.9775714627
2257,06037532001,532001,Yes,SPA 7 - East,District 1,14567885.6044922,17292.2302527959
2258,06037532101,532101,No,SPA 7 - East,District 1,15458032.5224609,15715.2268518148
2259,06037532002,532002,No,SPA 7 - East,District 1,8970697.7421875,14983.8724819122
2260,06037532200,532200,No,SPA 7 - East,District 1,30195382.9785156,27206.3046509545
2261,06037553702,553702,No,SPA 6 - South,District 4,10006644.8388672,19069.735843289
2262,06037553801,553801,Yes,SPA 6 - South,District 4,13938320.1396484,15855.23461372
2263,06037553802,553802,Yes,SPA 6 - South,District 4,19122973.3691406,24497.7884443369
2264,06037553901,553901,No,SPA 6 - South,District 4,13751249.9082031,15765.3889022093
2265,06037554002,554002,No,SPA 7 - East,District 4,13667447.4375,20544.1215942174
2266,06037554101,554101,Yes,SPA 7 - East,District 4,5101466.3671875,12582.3074567599
2267,06037554201,554201,No,SPA 7 - East,District 4,10454205.5224609,13186.0301587498
2268,06037554515,554515,No,SPA 7 - East,District 4,13015003.9960938,16355.3450701334
2269,06037554516,554516,No,SPA 7 - East,District 4,15650456.5615234,21530.1129807871
2270,06037554518,554518,No,SPA 7 - East,District 4,19382147.4970703,21222.0693038879
2271,06037554519,554519,No,SPA 7 - East,District 4,18675912.1152344,19600.8004304078
2272,06037554521,554521,No,SPA 7 - East,District 4,53226097.6875,38654.1450016871
2273,06037554522,554522,No,SPA 7 - East,District 4,23609086.2480469,20804.270857819
2274,06037554700,554700,No,SPA 7 - East,District 4,8627202.76757813,13803.1264767341
2275,06037554801,554801,No,SPA 7 - East,District 4,9736063.16601563,15120.042526378
2276,06037554802,554802,No,SPA 7 - East,District 4,16527808.2626953,19168.6839999666
2277,06037620602,620602,No,SPA 8 - South Bay,District 2,14546426.0136719,18812.473365628
2278,06037620701,620701,No,SPA 8 - South Bay,District 2,10969666.1503906,15220.0262525375
2279,06037620702,620702,No,SPA 8 - South Bay,District 2,14268812.1367188,16993.3293344066
2280,06037620800,620800,No,SPA 8 - South Bay,District 2,26733555.2207031,21104.6020510251
2281,06037620901,620901,No,SPA 8 - South Bay,District 2,9401915.96484375,12903.2751729338
2282,06037621001,621001,No,SPA 8 - South Bay,District 2,10007645.2451172,15955.0655825368
2283,06037621002,621002,No,SPA 8 - South Bay,District 2,13206097.0332031,18555.8812797735
2284,06037621102,621102,No,SPA 8 - South Bay,District 2,5853873.35546875,10895.934603422
2285,06037532302,532302,No,SPA 7 - East,District 4,35505981.5439453,31538.4757604431
2286,06037532303,532303,No,SPA 7 - East,District 4,81463623.0136719,46014.6261171973
2287,06037532304,532304,Yes,SPA 7 - East,District 4,90640696.0361328,48769.2591807735
2288,06037532500,532500,No,SPA 7 - East,District 4,10966013.8652344,19244.7860593759
2289,06037532603,532603,Yes,SPA 7 - East,District 4,7086998.01953125,11306.9846502077
2290,06037800331,800331,No,SPA 2 - San Fernando,District 3,20534569.4980469,23335.2745489615
2291,06037541002,541002,No,SPA 8 - South Bay,District 2,36931838.8320313,25849.2810378132
2292,06037541100,541100,Yes,SPA 6 - South,District 2,13396121.3730469,15380.3030242325
2293,06037541200,541200,No,SPA 6 - South,District 2,22982096.3076172,22997.5900047873
2294,06037541300,541300,No,SPA 6 - South,District 2,14585485.4726563,16276.1394192536
2295,06037541400,541400,Yes,SPA 6 - South,District 2,10275097.3095703,15506.6032264518
2296,06037541603,541603,Yes,SPA 6 - South,District 2,13506847.2001953,20576.5521611304
2297,06037541604,541604,Yes,SPA 6 - South,District 2,8981208.92382813,12183.9667218549
2298,06037554900,554900,No,SPA 7 - East,District 4,18920478.4970703,25770.2066818918
2299,06037555001,555001,No,SPA 7 - East,District 4,13869127.8476563,17435.4159830717
2300,06037555002,555002,No,SPA 7 - East,District 4,9798253.79589844,12796.7000623619
2301,06037555102,555102,No,SPA 7 - East,District 4,15957744.2441406,16634.8200535774
2302,06037555103,555103,No,SPA 7 - East,District 4,10650396.0410156,13356.7708283934
2303,06037555104,555104,No,SPA 7 - East,District 4,9474010.37988281,12634.3642377586
2304,06037555202,555202,No,SPA 8 - South Bay,District 4,11867158.0214844,17610.2646090684
2305,06037555211,555211,Yes,SPA 7 - East,District 4,8539875.27539063,11802.0771794244
2306,06037555212,555212,Yes,SPA 7 - East,District 4,7609052.06738281,11833.4267458002
2307,06037570002,570002,No,SPA 7 - East,District 4,8368862.04296875,11613.0582010857
2308,06037650702,650702,No,SPA 8 - South Bay,District 4,15058687.6171875,16486.0770227694
2309,06037650800,650800,No,SPA 8 - South Bay,District 4,13881536.9189453,15739.7669667153
2310,06037650902,650902,No,SPA 8 - South Bay,District 4,21447557.2910156,20523.3623864716
2311,06037651001,651001,No,SPA 8 - South Bay,District 4,15270388.7675781,19082.6096456823
2312,06037651002,651002,No,SPA 8 - South Bay,District 4,12741764.3925781,15477.4891888173
2313,06037532604,532604,Yes,SPA 7 - East,District 4,2756600.98828125,8773.03435178892
2314,06037532605,532605,Yes,SPA 7 - East,District 4,5645956.54589844,10365.9464294896
2315,06037532700,532700,Yes,SPA 7 - East,District 2,8303021.875,13628.0059769617
2316,06037533104,533104,Yes,SPA 7 - East,District 4,3681315.94335938,7694.33543491306
2317,06037533107,533107,Yes,SPA 7 - East,District 4,3722557.70703125,10165.8103309708
2318,06037533201,533201,Yes,SPA 7 - East,District 4,4023503.04199219,9389.96190030423
2319,06037533202,533202,No,SPA 7 - East,District 4,3551252.41992188,8872.59675941715
2320,06037533203,533203,Yes,SPA 7 - East,District 4,4143541.97265625,9132.35492777196
2321,06037533300,533300,Yes,SPA 7 - East,District 4,3731088.16601563,8552.87002807553
2322,06037800332,800332,No,SPA 2 - San Fernando,District 3,51727957.3388672,34189.6949714057
2323,06037543202,543202,Yes,SPA 6 - South,District 2,33268222.8642578,29891.2256996731
2324,06037543304,543304,No,SPA 8 - South Bay,District 2,17333054.0869141,16704.7259820406
